Date,Open,High,Low,Close,Volume
10/21/1991,1.9732,1.9957,1.9375,1.9554,29173200
10/18/1991,1.9689,1.9821,1.9464,1.9643,111739600
10/17/1991,1.8929,1.9018,1.8393,1.8707,37903600
10/16/1991,1.875,1.9286,1.8661,1.9107,50218000
10/15/1991,1.8036,1.875,1.7857,1.875,72052400
10/14/1991,1.75,1.7946,1.7411,1.7814,27969200
10/11/1991,1.7189,1.7457,1.6607,1.7321,30013200
10/10/1991,1.7411,1.75,1.6696,1.7054,39303600
10/9/1991,1.7232,1.7411,1.7054,1.7143,33185600
10/8/1991,1.7189,1.7321,1.6607,1.7232,43064000
10/7/1991,1.7143,1.7411,1.6964,1.7189,16175600
10/4/1991,1.7143,1.7411,1.6964,1.7232,19843600
10/3/1991,1.7857,1.7857,1.6964,1.7054,45250800
10/2/1991,1.8482,1.8482,1.7679,1.7768,4496800
10/1/1991,1.7589,1.8304,1.75,1.8125,32844000
9/30/1991,1.7589,1.7768,1.75,1.7679,15800400
9/27/1991,1.7857,1.8125,1.7411,1.75,15702400
9/26/1991,1.7946,1.7946,1.75,1.7857,17805200
9/25/1991,1.7946,1.8036,1.7589,1.8036,13616400
9/24/1991,1.7679,1.7993,1.7232,1.7946,26524400
9/23/1991,1.7857,1.8125,1.7589,1.7679,21915600
9/20/1991,1.7768,1.8214,1.7679,1.8082,47037200
9/19/1991,1.7946,1.8036,1.7679,1.7768,44584400
9/18/1991,1.7411,1.8036,1.7321,1.7904,30338000
9/17/1991,1.6786,1.75,1.6696,1.75,33852000
9/16/1991,1.7589,1.7589,1.6607,1.6875,51444400
9/13/1991,1.7857,1.7946,1.7321,1.7368,41683600
9/12/1991,1.8304,1.8304,1.7768,1.8082,29803200
9/11/1991,1.8125,1.8214,1.7679,1.8036,44500400
9/10/1991,1.8839,1.9064,1.7768,1.7904,45710000
9/9/1991,1.8482,1.9107,1.8393,1.9018,31620400
9/6/1991,1.8214,1.8482,1.8036,1.8393,19818400
9/5/1991,1.8393,1.8482,1.8125,1.8214,19471200
9/4/1991,1.8839,1.8839,1.835,1.8393,29946000
9/3/1991,1.8839,1.9018,1.8571,1.875,17094000
8/30/1991,1.8929,1.9018,1.8661,1.8929,16534000
8/29/1991,1.9018,1.9243,1.875,1.8929,28338800
8/28/1991,1.9286,1.9375,1.8975,1.9018,26896800
8/27/1991,1.8929,1.9286,1.8839,1.9286,25088000
8/26/1991,1.8929,1.9107,1.875,1.8929,25398800
8/23/1991,1.9286,1.9821,1.8839,1.8929,60104800
8/22/1991,1.9286,1.9554,1.9196,1.9375,41412000
8/21/1991,1.875,1.9332,1.8571,1.9196,55843200
8/20/1991,1.8393,1.8482,1.8036,1.8214,49856800
8/19/1991,1.7679,1.8439,1.7321,1.8036,80620400
8/16/1991,1.8839,1.9375,1.8661,1.9018,39701200
8/15/1991,1.9643,1.9643,1.8929,1.9018,36386000
8/14/1991,1.9554,1.9643,1.9243,1.96,50178800
8/13/1991,1.8571,1.9286,1.8571,1.9107,71646400
8/12/1991,1.8125,1.8661,1.8036,1.8482,35632800
8/9/1991,1.8036,1.8214,1.7768,1.8125,38600800
8/8/1991,1.8125,1.8482,1.7857,1.8036,47362000
8/7/1991,1.7679,1.8214,1.7636,1.7993,52903200
8/6/1991,1.7411,1.7946,1.7054,1.7679,55106800
8/5/1991,1.7768,1.7768,1.7232,1.7321,25191600
8/2/1991,1.7768,1.7946,1.75,1.7857,68252800
8/1/1991,1.6429,1.7589,1.6339,1.7546,112106400
7/31/1991,1.6607,1.6743,1.6071,1.6518,25701200
7/30/1991,1.625,1.6696,1.625,1.6607,22965600
7/29/1991,1.6161,1.625,1.5893,1.625,13325200
7/26/1991,1.6339,1.6339,1.5982,1.6029,18558400
7/25/1991,1.6161,1.6339,1.6071,1.6161,16450000
7/24/1991,1.6161,1.6339,1.5893,1.6071,32863600
7/23/1991,1.6518,1.6607,1.5893,1.6071,33264000
7/22/1991,1.6339,1.6518,1.625,1.6429,27168400
7/19/1991,1.6161,1.6518,1.6071,1.6429,32104800
7/18/1991,1.5714,1.6118,1.5357,1.6029,99579200
7/17/1991,1.5536,1.5893,1.5089,1.5179,52234000
7/16/1991,1.625,1.6339,1.5536,1.5625,55748000
7/15/1991,1.6696,1.6696,1.625,1.625,34496000
7/12/1991,1.6875,1.6875,1.6518,1.6696,33188400
7/11/1991,1.6786,1.6875,1.6429,1.6696,36478400
7/10/1991,1.6964,1.7232,1.6696,1.6875,39144000
7/9/1991,1.6875,1.7232,1.6607,1.6743,56610400
7/8/1991,1.6161,1.6875,1.6071,1.6696,76770400
7/5/1991,1.5357,1.6429,1.5268,1.6296,82888400
7/3/1991,1.5089,1.5536,1.4911,1.5404,77593600
7/2/1991,1.5089,1.5268,1.4911,1.5089,30035600
7/1/1991,1.5089,1.5357,1.4911,1.5179,48706000
6/28/1991,1.5089,1.5179,1.4375,1.4821,56660800
6/27/1991,1.5179,1.5268,1.4911,1.5179,37800000
6/26/1991,1.5268,1.5536,1.5089,1.5357,62610800
6/25/1991,1.5,1.5357,1.4911,1.5136,56980000
6/24/1991,1.4911,1.5089,1.4732,1.4911,51996000
6/21/1991,1.5,1.5179,1.4911,1.5,51503200
6/20/1991,1.4732,1.5,1.4554,1.5,36010800
6/19/1991,1.4911,1.5089,1.4732,1.4911,44735600
6/18/1991,1.5089,1.5446,1.4821,1.5046,61171600
6/17/1991,1.4643,1.5089,1.4643,1.5,41650000
6/14/1991,1.5268,1.5268,1.4554,1.4689,56322000
6/13/1991,1.5179,1.5357,1.4911,1.5046,52841600
6/12/1991,1.5714,1.5982,1.4732,1.5136,108908800
6/11/1991,1.6071,1.625,1.5804,1.5939,47140800
6/10/1991,1.6429,1.6832,1.6339,1.6429,41860000
6/7/1991,1.6518,1.6786,1.6296,1.6475,38186400
6/6/1991,1.7232,1.7232,1.6607,1.6654,42126000
6/5/1991,1.7589,1.7589,1.7054,1.7143,33322800
6/4/1991,1.7679,1.7679,1.7321,1.7546,46071200
6/3/1991,1.6786,1.7679,1.6696,1.7589,55017200
5/31/1991,1.6964,1.7054,1.6518,1.6786,54465600
5/30/1991,1.6786,1.7054,1.6607,1.7011,39586400
5/29/1991,1.6518,1.7054,1.6386,1.6786,96000800
5/28/1991,1.6429,1.6518,1.6161,1.6429,42859600
5/24/1991,1.625,1.6429,1.6071,1.6386,24281600
5/23/1991,1.6607,1.6696,1.5982,1.6118,52164000
5/22/1991,1.6339,1.6607,1.625,1.6518,56817600
5/21/1991,1.6161,1.6607,1.5982,1.6161,87449600
5/20/1991,1.6875,1.6964,1.5714,1.5804,65542400
5/17/1991,1.7411,1.7411,1.6607,1.6786,117765200
5/16/1991,1.8214,1.8304,1.7321,1.75,95533200
5/15/1991,1.8393,1.8571,1.75,1.8036,129586800
5/14/1991,1.8839,1.9196,1.875,1.9107,54236000
5/13/1991,1.8661,1.9107,1.8393,1.8839,61236000
5/10/1991,1.8393,1.9018,1.8125,1.8304,60432400
5/9/1991,1.7857,1.8393,1.7768,1.8125,59553200
5/8/1991,1.8125,1.8125,1.7589,1.7768,44195200
5/7/1991,1.8214,1.8304,1.8036,1.8082,67620000
5/6/1991,1.7321,1.8036,1.7232,1.7946,53082400
5/3/1991,1.75,1.7679,1.7232,1.75,60928000
5/2/1991,1.7054,1.7768,1.6964,1.75,202781600
5/1/1991,1.7143,1.75,1.6786,1.6875,467093200
4/30/1991,2.0625,2.0804,1.9464,1.9643,177861600
4/29/1991,2.0893,2.1518,2.0804,2.0804,51676800
4/26/1991,2.0893,2.1071,2.0625,2.0939,31264800
4/25/1991,2.1339,2.1339,2.0893,2.0893,78845200
4/24/1991,2.2054,2.2143,2.1607,2.1696,26362000
4/23/1991,2.2232,2.25,2.1518,2.1964,59323600
4/22/1991,2.125,2.2143,2.0982,2.1964,64254400
4/19/1991,2.1786,2.1964,2.125,2.1296,71825600
4/18/1991,2.2411,2.25,2.1696,2.1786,61840800
4/17/1991,2.3214,2.3214,2.2143,2.2589,80600800
4/16/1991,2.2589,2.3036,2.2321,2.2946,155195600
4/15/1991,2.2054,2.3036,2.1429,2.2232,425096000
4/12/1991,2.5536,2.6161,2.4911,2.5625,91929600
4/11/1991,2.4196,2.5489,2.4107,2.5357,88897200
4/10/1991,2.4464,2.4732,2.3839,2.3882,54101600
4/9/1991,2.4911,2.5,2.4375,2.4554,29862000
4/8/1991,2.4732,2.5,2.4554,2.5,18118800
4/5/1991,2.5625,2.5625,2.4554,2.4775,38852800
4/4/1991,2.5,2.5714,2.4821,2.5536,42109200
4/3/1991,2.5893,2.5982,2.5,2.5,60032000
4/2/1991,2.4643,2.5982,2.4464,2.5982,73231200
4/1/1991,2.4286,2.4821,2.4107,2.4464,29481200
3/28/1991,2.4732,2.5,2.4196,2.4286,19675600
3/27/1991,2.5,2.5089,2.4464,2.4732,47555200
3/26/1991,2.3125,2.5089,2.3125,2.5,83406400
3/25/1991,2.2679,2.3214,2.2589,2.3036,33964000
3/22/1991,2.2857,2.3125,2.2232,2.2589,84532000
3/21/1991,2.4375,2.4554,2.2768,2.3125,74200000
3/20/1991,2.4732,2.4821,2.3882,2.4196,90426000
3/19/1991,2.375,2.5089,2.3482,2.4821,105548800
3/18/1991,2.3482,2.4375,2.3482,2.4196,53502400
3/15/1991,2.3482,2.375,2.3304,2.3661,51209200
3/14/1991,2.3839,2.4107,2.3036,2.3304,56767200
3/13/1991,2.2411,2.375,2.2411,2.3661,43638000
3/12/1991,2.25,2.2768,2.2321,2.2457,58419200
3/11/1991,2.3036,2.3125,2.2232,2.2679,43842400
3/8/1991,2.4196,2.4375,2.3214,2.3214,80550400
3/7/1991,2.2679,2.4107,2.2589,2.4018,80438400
3/6/1991,2.2857,2.3436,2.2457,2.25,130989600
3/5/1991,2.1071,2.2589,2.1071,2.2546,110362000
3/4/1991,2.0714,2.0982,2.0357,2.085,22089200
3/1/1991,2.0357,2.1071,2.0357,2.0625,31533600
2/28/1991,2.0804,2.0893,2.0089,2.0446,56840000
2/27/1991,2.0804,2.0893,2.0536,2.0804,43593200
2/26/1991,2.0536,2.0982,2.0179,2.0804,62504400
2/25/1991,2.1518,2.1607,2.0536,2.0714,89818400
2/22/1991,2.1071,2.2054,2.0893,2.1339,58142000
2/21/1991,2.1875,2.2232,2.0982,2.1071,47717600
2/20/1991,2.125,2.2054,2.1161,2.1786,53410000
2/19/1991,2.0536,2.1518,2.0493,2.1429,56562800
2/15/1991,2.0446,2.0893,2.0446,2.0582,91403200
2/14/1991,2.1429,2.1429,2.0268,2.0404,94418800
2/13/1991,2.1429,2.1518,2.0714,2.1429,63887600
2/12/1991,2.1786,2.1875,2.1207,2.1429,56187600
2/11/1991,2.1429,2.1964,2.1339,2.1921,80757600
2/8/1991,2.0536,2.1518,2.0536,2.1386,78388800
2/7/1991,2.0357,2.0982,1.9911,2.0625,130043200
2/6/1991,2.0625,2.0804,2.0179,2.0314,55641600
2/5/1991,1.9732,2.0714,1.9554,2.0625,89028800
2/4/1991,1.9911,2,1.9643,1.9732,66962000
2/1/1991,1.9821,2.0671,1.9821,1.9911,111137600
1/31/1991,1.9821,2,1.9554,1.9821,60648000
1/30/1991,1.9018,1.9911,1.9018,1.9821,84193200
1/29/1991,1.9375,1.9464,1.8661,1.9196,53888800
1/28/1991,1.9018,1.9732,1.9018,1.9464,68370400
1/25/1991,1.8571,1.9154,1.8571,1.9107,55952400
1/24/1991,1.8393,1.8839,1.8393,1.8618,58483600
1/23/1991,1.8304,1.8661,1.8214,1.8482,61065200
1/22/1991,1.8214,1.875,1.8036,1.8304,106932000
1/21/1991,1.7768,1.8393,1.7768,1.8125,81076800
1/18/1991,1.7411,1.8125,1.7321,1.7946,235810400
1/17/1991,1.875,1.8839,1.75,1.8304,147918400
1/16/1991,1.6786,1.7857,1.6696,1.7768,97658400
1/15/1991,1.6607,1.6696,1.6429,1.6696,48014400
1/14/1991,1.6429,1.6696,1.6429,1.6518,52710000
1/11/1991,1.6786,1.6875,1.6429,1.6786,76913200
1/10/1991,1.6339,1.6875,1.6339,1.6832,108830400
1/9/1991,1.5804,1.6429,1.5625,1.6161,116816000
1/8/1991,1.5625,1.5671,1.5179,1.5446,54672800
1/7/1991,1.5357,1.6161,1.5357,1.5446,77700000
1/4/1991,1.5357,1.5804,1.5357,1.5446,35380800
1/3/1991,1.5536,1.5804,1.5357,1.5357,37545200
1/2/1991,1.5268,1.5714,1.5,1.5536,38746400
12/31/1990,1.5357,1.5446,1.5268,1.5357,11068400
12/28/1990,1.5446,1.5536,1.5268,1.5357,15982400
12/27/1990,1.5446,1.5714,1.5446,1.5536,24413200
12/26/1990,1.5714,1.5804,1.5357,1.5625,25768400
12/24/1990,1.5982,1.6071,1.5714,1.5714,14680400
12/21/1990,1.5804,1.6161,1.5536,1.6071,86534000
12/20/1990,1.4732,1.5893,1.4732,1.5714,100268000
12/19/1990,1.5179,1.5179,1.4689,1.4957,35165200
12/18/1990,1.4643,1.5179,1.4554,1.5089,55246800
12/17/1990,1.3929,1.4464,1.3929,1.4332,32776800
12/14/1990,1.4375,1.4464,1.4107,1.4243,21767200
12/13/1990,1.4107,1.4643,1.4107,1.4554,40182800
12/12/1990,1.4196,1.4286,1.3929,1.4154,60589200
12/11/1990,1.4732,1.4821,1.4286,1.4286,86970800
12/10/1990,1.5089,1.5179,1.4821,1.4911,62647200
12/7/1990,1.4643,1.5268,1.4643,1.5179,82415200
12/6/1990,1.4732,1.4911,1.4464,1.4732,133061600
12/5/1990,1.375,1.4375,1.3529,1.4332,54597200
12/4/1990,1.3393,1.3839,1.3393,1.375,38038000
12/3/1990,1.3304,1.3661,1.3214,1.3618,41350400
11/30/1990,1.2946,1.3304,1.2946,1.3125,30377200
11/29/1990,1.3214,1.3214,1.2946,1.3125,31676400
11/28/1990,1.3482,1.375,1.3125,1.3125,43727600
11/27/1990,1.3214,1.3661,1.3125,1.3393,41146000
11/26/1990,1.2857,1.3214,1.2857,1.3125,20364400
11/23/1990,1.2946,1.3214,1.2857,1.2993,13300000
11/21/1990,1.2589,1.2946,1.2411,1.2904,30802800
11/20/1990,1.3036,1.3125,1.2589,1.2679,38407600
11/19/1990,1.2679,1.2993,1.2589,1.2993,55977600
11/16/1990,1.2768,1.2857,1.2411,1.2546,45752000
11/15/1990,1.3125,1.3214,1.2679,1.2857,40443200
11/14/1990,1.2768,1.3304,1.2768,1.3214,47686800
11/13/1990,1.2946,1.3036,1.2768,1.2857,35487200
11/12/1990,1.2679,1.3125,1.2589,1.2946,36262800
11/9/1990,1.25,1.2768,1.2321,1.2679,49557200
11/8/1990,1.1786,1.25,1.1786,1.2321,49812000
11/7/1990,1.1964,1.2054,1.1654,1.1875,50744400
11/6/1990,1.1964,1.2321,1.1875,1.1964,46191600
11/5/1990,1.1518,1.1964,1.1429,1.1875,46118800
11/2/1990,1.0893,1.1564,1.0893,1.1339,37153200
11/1/1990,1.0893,1.1071,1.0625,1.0893,22663200
10/31/1990,1.0893,1.1382,1.0804,1.0982,37189600
10/30/1990,1.0625,1.0982,1.0311,1.0846,24511200
10/29/1990,1.0804,1.0893,1.0625,1.0668,30870000
10/26/1990,1.0625,1.1161,1.0625,1.0714,33549600
10/25/1990,1.0804,1.1161,1.0579,1.0714,38365600
10/24/1990,1.0982,1.1071,1.0714,1.0893,35456400
10/23/1990,1.1071,1.125,1.0804,1.1071,41762000
10/22/1990,1.125,1.125,1.0893,1.1114,63184800
10/19/1990,1.1161,1.1339,1.0804,1.1204,233433200
10/18/1990,0.9464,1.0268,0.9464,1.0179,78750000
10/17/1990,0.9018,0.9464,0.8929,0.9464,77266000
10/16/1990,0.9821,0.9821,0.8661,0.8929,76308400
10/15/1990,1.0179,1.0268,0.9507,0.9911,50254400
10/12/1990,1.0089,1.0179,0.9643,1.0089,57162000
10/11/1990,0.9554,0.9954,0.9107,0.9911,51494800
10/10/1990,0.9732,1,0.9286,0.9464,36976800
10/9/1990,1.0179,1.0357,0.9911,1,30144800
10/8/1990,1.0268,1.0446,1.0089,1.04,15383200
10/5/1990,0.9643,1.0268,0.9643,1,24872400
10/4/1990,0.9554,1,0.9375,1,53373600
10/3/1990,1.0625,1.0625,0.9554,0.9643,67060000
10/2/1990,1.1071,1.1429,1.0536,1.0579,67746000
10/1/1990,1.0536,1.1071,1.0446,1.0893,38914400
9/28/1990,1.0179,1.0357,0.9732,1.0357,44010400
9/27/1990,1.0714,1.0893,1,1.0089,35585200
9/26/1990,1.0714,1.0893,1.0625,1.0625,23534000
9/25/1990,1.0893,1.0982,1.0446,1.0714,39488400
9/24/1990,1.125,1.125,1.0625,1.0804,34624800
9/21/1990,1.1429,1.1607,1.1071,1.125,38466400
9/20/1990,1.1518,1.1518,1.1161,1.1293,25233600
9/19/1990,1.1875,1.2054,1.1429,1.1607,45614800
9/18/1990,1.2054,1.2054,1.1786,1.1921,31152800
9/17/1990,1.2143,1.2589,1.1964,1.2054,19418000
9/14/1990,1.1964,1.2232,1.1875,1.2143,28478800
9/13/1990,1.2321,1.2411,1.1786,1.2054,24315200
9/12/1990,1.2321,1.2321,1.1964,1.2143,25102000
9/11/1990,1.2857,1.2904,1.2054,1.2143,44567600
9/10/1990,1.3214,1.3214,1.2768,1.2768,18995200
9/7/1990,1.2679,1.3125,1.2546,1.2993,14543200
9/6/1990,1.2679,1.2857,1.2589,1.2768,21907200
9/5/1990,1.3304,1.3304,1.2768,1.2857,16013200
9/4/1990,1.3036,1.3393,1.3036,1.3214,20686400
8/31/1990,1.2857,1.3304,1.2857,1.3214,24864000
8/30/1990,1.3304,1.3393,1.2857,1.2946,30648800
8/29/1990,1.3571,1.3618,1.3125,1.3304,37732800
8/28/1990,1.3393,1.3707,1.3304,1.3618,20048000
8/27/1990,1.3125,1.3571,1.2946,1.3482,29366400
8/24/1990,1.2589,1.2857,1.2411,1.2679,18354000
8/23/1990,1.2232,1.25,1.1964,1.2321,35924000
8/22/1990,1.3214,1.3214,1.2457,1.2546,30679600
8/21/1990,1.2768,1.3125,1.2589,1.2946,40261200
8/20/1990,1.3036,1.3393,1.2946,1.3125,18765600
8/17/1990,1.375,1.375,1.2768,1.3036,61527200
8/16/1990,1.3929,1.4154,1.375,1.375,30973600
8/15/1990,1.4286,1.4375,1.4018,1.4018,23013200
8/14/1990,1.4286,1.4286,1.4018,1.4196,24542000
8/13/1990,1.3571,1.4286,1.3529,1.4243,39029200
8/10/1990,1.3839,1.4018,1.3661,1.3839,25676000
8/9/1990,1.4375,1.4464,1.4018,1.4107,24096800
8/8/1990,1.4107,1.4554,1.4107,1.4332,25634000
8/7/1990,1.4375,1.4511,1.3839,1.4107,49632800
8/6/1990,1.3929,1.4464,1.375,1.4107,44914800
8/3/1990,1.5536,1.5625,1.4196,1.4732,67242000
8/2/1990,1.4732,1.5625,1.4732,1.5536,55781600
8/1/1990,1.5,1.5268,1.4821,1.5136,23377200
7/31/1990,1.5179,1.5268,1.4821,1.5,24001600
7/30/1990,1.4554,1.5179,1.4554,1.5136,21364000
7/27/1990,1.4732,1.4911,1.4464,1.4779,15579200
7/26/1990,1.5089,1.5179,1.4643,1.4779,20084400
7/25/1990,1.5,1.5446,1.4911,1.5089,26230400
7/24/1990,1.5,1.5089,1.4643,1.5046,48479200
7/23/1990,1.4643,1.4911,1.4286,1.4821,67547200
7/20/1990,1.5,1.5179,1.4554,1.4643,47961200
7/19/1990,1.4554,1.5179,1.4286,1.4911,146496000
7/18/1990,1.5893,1.6071,1.5357,1.5939,72091600
7/17/1990,1.6339,1.6429,1.5714,1.5804,34213200
7/16/1990,1.6696,1.6832,1.6161,1.6296,44926000
7/13/1990,1.6964,1.7054,1.6696,1.6696,57744400
7/12/1990,1.6696,1.6964,1.6607,1.6921,45617600
7/11/1990,1.6696,1.6786,1.6339,1.6786,61538400
7/10/1990,1.6786,1.6964,1.6696,1.6786,90356000
7/9/1990,1.6071,1.6786,1.5982,1.6654,78864800
7/6/1990,1.5536,1.6071,1.5446,1.5982,52264800
7/5/1990,1.5625,1.5804,1.5446,1.5536,26866000
7/3/1990,1.5671,1.5893,1.5625,1.5714,24875200
7/2/1990,1.5893,1.5893,1.5625,1.5714,33852000
6/29/1990,1.5357,1.6029,1.5268,1.5982,81298000
6/28/1990,1.5268,1.5446,1.4911,1.5357,62484800
6/27/1990,1.4554,1.5,1.4375,1.4821,24306800
6/26/1990,1.4911,1.5,1.4421,1.4511,31813600
6/25/1990,1.4821,1.4911,1.4375,1.4732,30500400
6/22/1990,1.5,1.5225,1.4732,1.4821,70994000
6/21/1990,1.4286,1.5,1.4286,1.4957,52150000
6/20/1990,1.4243,1.4375,1.4196,1.4286,38684800
6/19/1990,1.3929,1.4196,1.3707,1.4154,39306400
6/18/1990,1.4018,1.4107,1.3929,1.4018,27848800
6/15/1990,1.4196,1.4286,1.3975,1.4107,36036000
6/14/1990,1.4286,1.4375,1.4018,1.4196,35081200
6/13/1990,1.4421,1.4554,1.4196,1.4196,34736800
6/12/1990,1.3975,1.4464,1.3839,1.4464,41258000
6/11/1990,1.3482,1.3929,1.3482,1.3929,39474400
6/8/1990,1.375,1.375,1.3393,1.3661,83470800
6/7/1990,1.4107,1.4196,1.375,1.3929,46608800
6/6/1990,1.3929,1.4107,1.3839,1.4107,52936800
6/5/1990,1.4643,1.4643,1.3929,1.4107,74858000
6/4/1990,1.4554,1.4643,1.4196,1.4554,44856000
6/1/1990,1.4779,1.5,1.4554,1.4554,39309200
5/31/1990,1.4821,1.4821,1.4643,1.4732,25771200
5/30/1990,1.4868,1.4911,1.4732,1.4779,69204800
5/29/1990,1.4286,1.4732,1.4018,1.4643,60802000
5/25/1990,1.4107,1.4554,1.3929,1.4286,80830400
5/24/1990,1.5089,1.5089,1.4821,1.5,37032800
5/23/1990,1.4732,1.5179,1.4732,1.5,51878400
5/22/1990,1.4332,1.4821,1.4286,1.4779,75272400
5/21/1990,1.4107,1.4286,1.3839,1.4107,65620800
5/18/1990,1.4732,1.4821,1.4107,1.4196,64615600
5/17/1990,1.4911,1.5089,1.4643,1.4821,38396400
5/16/1990,1.4911,1.4911,1.4643,1.4868,21826000
5/15/1990,1.4779,1.5,1.4643,1.4911,37346400
5/14/1990,1.5268,1.5268,1.4732,1.4911,56596400
5/11/1990,1.4779,1.5268,1.4554,1.5225,53810400
5/10/1990,1.4911,1.4911,1.4464,1.4779,44760800
5/9/1990,1.4868,1.5,1.4732,1.4957,24309600
5/8/1990,1.4643,1.5,1.4643,1.4911,28114800
5/7/1990,1.4196,1.4911,1.4196,1.4821,33997600
5/4/1990,1.4286,1.4554,1.4018,1.4286,42383600
5/3/1990,1.4196,1.4375,1.4196,1.4286,41577200
5/2/1990,1.4196,1.4286,1.4018,1.4196,33857600
5/1/1990,1.4196,1.4286,1.4064,1.4154,40902400
4/30/1990,1.4018,1.4196,1.3929,1.4064,34098400
4/27/1990,1.3929,1.4107,1.3839,1.3975,29103200
4/26/1990,1.3929,1.4107,1.3618,1.3886,35540400
4/25/1990,1.3839,1.3929,1.3661,1.3839,33143600
4/24/1990,1.4286,1.4464,1.375,1.3839,75933200
4/23/1990,1.4375,1.4464,1.4107,1.4196,32088000
4/20/1990,1.46,1.4821,1.4196,1.4375,80880800
4/19/1990,1.4911,1.5404,1.4286,1.4375,120369200
4/18/1990,1.5446,1.5625,1.5179,1.5446,48361600
4/17/1990,1.5446,1.5536,1.5268,1.5446,32776800
4/16/1990,1.5536,1.5804,1.5446,1.5625,56722400
4/12/1990,1.5357,1.5714,1.5179,1.5446,52950800
4/11/1990,1.4821,1.5357,1.4821,1.5179,53289600
4/10/1990,1.4732,1.5,1.4643,1.4732,32830000
4/9/1990,1.4196,1.4821,1.4107,1.4689,26370400
4/6/1990,1.4375,1.4732,1.4196,1.4243,29559600
4/5/1990,1.4643,1.4732,1.4286,1.4375,27048000
4/4/1990,1.4821,1.5,1.4554,1.4732,37433200
4/3/1990,1.4464,1.4911,1.4464,1.4911,34927200
4/2/1990,1.4286,1.4511,1.4107,1.4375,37192400
3/30/1990,1.4286,1.4643,1.4286,1.4375,55837600
3/29/1990,1.4643,1.4821,1.4554,1.4689,24222800
3/28/1990,1.5,1.5046,1.4643,1.4732,25734800
3/27/1990,1.5,1.5089,1.4732,1.5,21151200
3/26/1990,1.5179,1.5493,1.5,1.5089,32015200
3/23/1990,1.4732,1.5357,1.4643,1.5089,56996800
3/22/1990,1.4911,1.5089,1.4554,1.4554,57915200
3/21/1990,1.4732,1.5089,1.4732,1.4868,38183600
3/20/1990,1.5089,1.5357,1.4554,1.4779,97829200
3/19/1990,1.4464,1.5179,1.4286,1.5136,107948400
3/16/1990,1.4286,1.4554,1.3975,1.4375,161190400
3/15/1990,1.3036,1.3571,1.3036,1.3125,30058000
3/14/1990,1.3125,1.3304,1.3036,1.3214,25446400
3/13/1990,1.3036,1.3304,1.2946,1.3171,37144800
3/12/1990,1.3304,1.3393,1.2946,1.3082,40989200
3/9/1990,1.3125,1.3393,1.2946,1.3171,57618400
3/8/1990,1.2768,1.3214,1.25,1.3125,55960800
3/7/1990,1.25,1.2857,1.25,1.2636,51055200
3/6/1990,1.25,1.2589,1.2321,1.2589,39004000
3/5/1990,1.1964,1.2411,1.1964,1.2321,45617600
3/2/1990,1.1964,1.2411,1.1875,1.2054,26224800
3/1/1990,1.1964,1.2411,1.1875,1.2232,50974000
2/28/1990,1.1964,1.2143,1.1875,1.2143,27333600
2/27/1990,1.2143,1.2232,1.1964,1.1964,18488400
2/26/1990,1.1786,1.2232,1.1786,1.2143,19902400
2/23/1990,1.1696,1.1964,1.1696,1.1875,37489200
2/22/1990,1.2143,1.2321,1.1786,1.1786,48795600
2/21/1990,1.1696,1.2232,1.1607,1.2143,43976800
2/20/1990,1.1964,1.2054,1.1786,1.1964,30811200
2/16/1990,1.2232,1.2321,1.2054,1.2054,31802400
2/15/1990,1.2054,1.2232,1.1964,1.2232,24491600
2/14/1990,1.2321,1.2411,1.2054,1.2232,24015600
2/13/1990,1.2143,1.25,1.2054,1.2321,25541600
2/12/1990,1.2232,1.2321,1.2054,1.2143,18729200
2/9/1990,1.1964,1.2321,1.1875,1.2232,42019600
2/8/1990,1.1875,1.1964,1.1518,1.1786,46659200
2/7/1990,1.1786,1.2143,1.1607,1.1875,78111600
2/6/1990,1.2411,1.25,1.2143,1.2411,18480000
2/5/1990,1.2232,1.2589,1.2143,1.25,25438000
2/2/1990,1.1875,1.2411,1.1875,1.2232,29618400
2/1/1990,1.2321,1.2368,1.1964,1.2011,29268400
1/31/1990,1.2321,1.2411,1.1786,1.2143,35985600
1/30/1990,1.1875,1.2321,1.1786,1.2143,29111600
1/29/1990,1.1786,1.1964,1.1475,1.1875,29982400
1/26/1990,1.2143,1.2143,1.1518,1.1696,45312400
1/25/1990,1.2232,1.2411,1.2143,1.2189,27885200
1/24/1990,1.1607,1.2232,1.1518,1.2143,42448000
1/23/1990,1.2054,1.2232,1.1786,1.2054,35218400
1/22/1990,1.2143,1.2321,1.1875,1.1875,36402800
1/19/1990,1.2054,1.2321,1.1964,1.2232,66284400
1/18/1990,1.1786,1.1964,1.1518,1.1564,68322800
1/17/1990,1.2411,1.2411,1.1786,1.1875,49324800
1/16/1990,1.1964,1.25,1.1696,1.2457,53561200
1/15/1990,1.2321,1.2768,1.2232,1.2232,40434800
1/12/1990,1.2232,1.2411,1.2054,1.2321,42974400
1/11/1990,1.2946,1.2946,1.2321,1.2321,52763200
1/10/1990,1.3439,1.3439,1.2768,1.2857,49929600
1/9/1990,1.3571,1.3571,1.3214,1.3439,21534800
1/8/1990,1.3393,1.3571,1.3214,1.3571,25393200
1/5/1990,1.3482,1.3661,1.3214,1.3482,30828000
1/4/1990,1.3661,1.3839,1.3304,1.3439,55378400
